week,tank,trophic.level,power,taxon,group,ind.L,size.um.length.ind
8,11,PZ,0,Fischerella,Cyanobacteria,0,80
8,11,PZ,0,Amoeboid ,Amoeboid,0,3
8,11,PZ,0,Eunotia,Diatom,0,150
8,11,PZ,0,Melosira,Diatom,0,40
8,11,PZ,0,Diatom3,Diatom,0,60
1,21,PZ,50,Gloeocystis,Chlorophyta,0,23
1,21,PZ,50,Microcystis,Cyanobacteria,1,3
1,21,PZ,50,Oscillatoria,Cyanobacteria,1,63
1,21,PZ,50,Chrysosphaerella,Cryptophyte,0,30
1,21,PZ,50,Chrysosphaerella,Cryptophyte,0,30
1,21,PZ,50,Anabaena,Cyanobacteria,0,30
1,21,PZ,50,Dinobryon,Cryptophyte,0,20
1,21,PZ,50,Coleosphaerium,Cyanobacteria,1,6
1,21,PZ,50,Fragilaria,Cryptophyte,0,40
1,21,PZ,50,Tabellaria,Diatom,0,50
1,21,PZ,50,Fragilaria,Cryptophyte,1,40
1,21,PZ,50,Euglenid,Euglenophyta,0,70
1,21,PZ,50,Arthrodesmus,Chlorophyta,0,30
1,21,PZ,50,Planktothrix,Cyanobacteria,0,100
1,21,PZ,50,Phacus,Euglenophyta,1,35
1,21,PZ,50,Merismopedia,Cyanobacteria,0,3
1,21,PZ,50,Chroococcus,Cyanobacteria,0,27
1,21,PZ,50,Chlamydomonas,Chlorophyta,0,10
1,21,PZ,50,Synechococcus,Cyanobacteria,0,1.5
1,21,PZ,50,Gymnodinium,Dinoflagelate,2,55
1,21,PZ,50,Mallomonas,Synurophyta,0,18
1,21,PZ,50,Merismopedia,Cyanobacteria,0,3
1,21,PZ,50,Paramecium,Ciliate,0,120
1,21,PZ,50,Fischerella,Cyanobacteria,0,80
1,21,PZ,50,Amoeboid ,Amoeboid,1,3
1,21,PZ,50,Eunotia,Diatom,0,150
1,21,PZ,50,Melosira,Diatom,1,40
1,21,PZ,50,Diatom3,Diatom,0,60
2,21,PZ,50,Gloeocystis,Chlorophyta,34,23
2,21,PZ,50,Microcystis,Cyanobacteria,0,3
2,21,PZ,50,Oscillatoria,Cyanobacteria,2,63
2,21,PZ,50,Chrysosphaerella,Cryptophyte,0,30
2,21,PZ,50,Chrysosphaerella,Cryptophyte,1,30
2,21,PZ,50,Anabaena,Cyanobacteria,0,30
2,21,PZ,50,Dinobryon,Cryptophyte,0,20
2,21,PZ,50,Coleosphaerium,Cyanobacteria,1,6
2,21,PZ,50,Fragilaria,Cryptophyte,1,40
2,21,PZ,50,Tabellaria,Diatom,0,50
2,21,PZ,50,Fragilaria,Cryptophyte,0,40
2,21,PZ,50,Euglenid,Euglenophyta,0,70
2,21,PZ,50,Arthrodesmus,Chlorophyta,0,30
2,21,PZ,50,Planktothrix,Cyanobacteria,0,100
2,21,PZ,50,Phacus,Euglenophyta,0,35
2,21,PZ,50,Merismopedia,Cyanobacteria,0,3
2,21,PZ,50,Chroococcus,Cyanobacteria,296,27
2,21,PZ,50,Chlamydomonas,Chlorophyta,0,10
2,21,PZ,50,Synechococcus,Cyanobacteria,0,1.5
2,21,PZ,50,Gymnodinium,Dinoflagelate,0,55
2,21,PZ,50,Mallomonas,Synurophyta,0,18
2,21,PZ,50,Merismopedia,Cyanobacteria,0,3
2,21,PZ,50,Paramecium,Ciliate,0,120
2,21,PZ,50,Fischerella,Cyanobacteria,0,80
2,21,PZ,50,Amoeboid ,Amoeboid,0,3
2,21,PZ,50,Eunotia,Diatom,0,150
2,21,PZ,50,Melosira,Diatom,2,40
2,21,PZ,50,Diatom3,Diatom,0,60
3,21,PZ,50,Gloeocystis,Chlorophyta,108,23
3,21,PZ,50,Microcystis,Cyanobacteria,0,3
3,21,PZ,50,Oscillatoria,Cyanobacteria,1,63
3,21,PZ,50,Chrysosphaerella,Cryptophyte,0,30
3,21,PZ,50,Chrysosphaerella,Cryptophyte,0,30
3,21,PZ,50,Anabaena,Cyanobacteria,0,30
3,21,PZ,50,Dinobryon,Cryptophyte,0,20
3,21,PZ,50,Coleosphaerium,Cyanobacteria,1,6
3,21,PZ,50,Fragilaria,Cryptophyte,0,40
3,21,PZ,50,Tabellaria,Diatom,0,50
3,21,PZ,50,Fragilaria,Cryptophyte,1,40
3,21,PZ,50,Euglenid,Euglenophyta,0,70
3,21,PZ,50,Arthrodesmus,Chlorophyta,0,30
3,21,PZ,50,Planktothrix,Cyanobacteria,0,100
3,21,PZ,50,Phacus,Euglenophyta,0,35
3,21,PZ,50,Merismopedia,Cyanobacteria,0,3
3,21,PZ,50,Chroococcus,Cyanobacteria,213,27
3,21,PZ,50,Chlamydomonas,Chlorophyta,0,10
3,21,PZ,50,Synechococcus,Cyanobacteria,0,1.5
3,21,PZ,50,Gymnodinium,Dinoflagelate,0,55
3,21,PZ,50,Mallomonas,Synurophyta,0,18
3,21,PZ,50,Merismopedia,Cyanobacteria,0,3
3,21,PZ,50,Paramecium,Ciliate,0,120
3,21,PZ,50,Fischerella,Cyanobacteria,0,80
3,21,PZ,50,Amoeboid ,Amoeboid,0,3
3,21,PZ,50,Eunotia,Diatom,0,150
3,21,PZ,50,Melosira,Diatom,0,40
3,21,PZ,50,Diatom3,Diatom,0,60
7,21,PZ,50,Gloeocystis,Chlorophyta,13,23
7,21,PZ,50,Microcystis,Cyanobacteria,0,3
7,21,PZ,50,Oscillatoria,Cyanobacteria,0,63
7,21,PZ,50,Chrysosphaerella,Cryptophyte,0,30
7,21,PZ,50,Chrysosphaerella,Cryptophyte,1,30
7,21,PZ,50,Anabaena,Cyanobacteria,12,30
7,21,PZ,50,Dinobryon,Cryptophyte,0,20
7,21,PZ,50,Coleosphaerium,Cyanobacteria,0,6
7,21,PZ,50,Fragilaria,Cryptophyte,2,40
7,21,PZ,50,Tabellaria,Diatom,0,50
7,21,PZ,50,Fragilaria,Cryptophyte,2,40
7,21,PZ,50,Euglenid,Euglenophyta,0,70
7,21,PZ,50,Arthrodesmus,Chlorophyta,0,30
7,21,PZ,50,Planktothrix,Cyanobacteria,0,100
7,21,PZ,50,Phacus,Euglenophyta,0,35
7,21,PZ,50,Merismopedia,Cyanobacteria,0,3
7,21,PZ,50,Chroococcus,Cyanobacteria,12,27
7,21,PZ,50,Chlamydomonas,Chlorophyta,0,10
7,21,PZ,50,Synechococcus,Cyanobacteria,2,1.5
7,21,PZ,50,Gymnodinium,Dinoflagelate,0,55
7,21,PZ,50,Mallomonas,Synurophyta,3,18
7,21,PZ,50,Merismopedia,Cyanobacteria,3,3
7,21,PZ,50,Paramecium,Ciliate,0,120
7,21,PZ,50,Fischerella,Cyanobacteria,0,80
7,21,PZ,50,Amoeboid ,Amoeboid,0,3
7,21,PZ,50,Eunotia,Diatom,0,150
7,21,PZ,50,Melosira,Diatom,0,40
7,21,PZ,50,Diatom3,Diatom,0,60
8,21,PZ,50,Gloeocystis,Chlorophyta,0,23
8,21,PZ,50,Microcystis,Cyanobacteria,0,3
8,21,PZ,50,Oscillatoria,Cyanobacteria,3,63
8,21,PZ,50,Chrysosphaerella,Cryptophyte,0,30
8,21,PZ,50,Chrysosphaerella,Cryptophyte,0,30
8,21,PZ,50,Anabaena,Cyanobacteria,0,30
8,21,PZ,50,Dinobryon,Cryptophyte,0,20
8,21,PZ,50,Coleosphaerium,Cyanobacteria,4,6
8,21,PZ,50,Fragilaria,Cryptophyte,5,40
8,21,PZ,50,Tabellaria,Diatom,0,50
8,21,PZ,50,Fragilaria,Cryptophyte,5,40
8,21,PZ,50,Euglenid,Euglenophyta,0,70
8,21,PZ,50,Arthrodesmus,Chlorophyta,0,30
8,21,PZ,50,Planktothrix,Cyanobacteria,0,100
8,21,PZ,50,Phacus,Euglenophyta,0,35
8,21,PZ,50,Merismopedia,Cyanobacteria,0,3
8,21,PZ,50,Chroococcus,Cyanobacteria,0,27
8,21,PZ,50,Chlamydomonas,Chlorophyta,0,10
8,21,PZ,50,Synechococcus,Cyanobacteria,0,1.5
8,21,PZ,50,Gymnodinium,Dinoflagelate,0,55
8,21,PZ,50,Mallomonas,Synurophyta,0,18
8,21,PZ,50,Merismopedia,Cyanobacteria,4,3
8,21,PZ,50,Paramecium,Ciliate,0,120
8,21,PZ,50,Fischerella,Cyanobacteria,0,80
8,21,PZ,50,Amoeboid ,Amoeboid,0,3
8,21,PZ,50,Eunotia,Diatom,0,150
8,21,PZ,50,Melosira,Diatom,0,40
8,21,PZ,50,Diatom3,Diatom,0,60
1,28,PZ,100,Gloeocystis,Chlorophyta,0,23
1,28,PZ,100,Microcystis,Cyanobacteria,0,3
1,28,PZ,100,Oscillatoria,Cyanobacteria,0,63
1,28,PZ,100,Chrysosphaerella,Cryptophyte,0,30
1,28,PZ,100,Chrysosphaerella,Cryptophyte,0,30
1,28,PZ,100,Anabaena,Cyanobacteria,0,30
1,28,PZ,100,Dinobryon,Cryptophyte,0,20
1,28,PZ,100,Coleosphaerium,Cyanobacteria,0,6
1,28,PZ,100,Fragilaria,Cryptophyte,0,40
1,28,PZ,100,Tabellaria,Diatom,0,50
1,28,PZ,100,Fragilaria,Cryptophyte,0,40
1,28,PZ,100,Euglenid,Euglenophyta,0,70
1,28,PZ,100,Arthrodesmus,Chlorophyta,0,30
1,28,PZ,100,Planktothrix,Cyanobacteria,0,100
1,28,PZ,100,Phacus,Euglenophyta,0,35
1,28,PZ,100,Merismopedia,Cyanobacteria,0,3
1,28,PZ,100,Chroococcus,Cyanobacteria,0,27
1,28,PZ,100,Chlamydomonas,Chlorophyta,0,10
1,28,PZ,100,Synechococcus,Cyanobacteria,0,1.5
1,28,PZ,100,Gymnodinium,Dinoflagelate,0,55
1,28,PZ,100,Mallomonas,Synurophyta,0,18
1,28,PZ,100,Merismopedia,Cyanobacteria,0,3
1,28,PZ,100,Paramecium,Ciliate,0,120
1,28,PZ,100,Fischerella,Cyanobacteria,0,80
1,28,PZ,100,Amoeboid ,Amoeboid,0,3
1,28,PZ,100,Eunotia,Diatom,0,150
1,28,PZ,100,Melosira,Diatom,0,40
1,28,PZ,100,Diatom3,Diatom,0,60
2,28,PZ,100,Gloeocystis,Chlorophyta,0,23
2,28,PZ,100,Microcystis,Cyanobacteria,0,3
2,28,PZ,100,Oscillatoria,Cyanobacteria,0,63
2,28,PZ,100,Chrysosphaerella,Cryptophyte,0,30
2,28,PZ,100,Chrysosphaerella,Cryptophyte,0,30
2,28,PZ,100,Anabaena,Cyanobacteria,1,30
2,28,PZ,100,Dinobryon,Cryptophyte,0,20
2,28,PZ,100,Coleosphaerium,Cyanobacteria,0,6
2,28,PZ,100,Fragilaria,Cryptophyte,0,40
2,28,PZ,100,Tabellaria,Diatom,0,50
2,28,PZ,100,Fragilaria,Cryptophyte,2,40
2,28,PZ,100,Euglenid,Euglenophyta,0,70
2,28,PZ,100,Arthrodesmus,Chlorophyta,0,30
2,28,PZ,100,Planktothrix,Cyanobacteria,0,100
2,28,PZ,100,Phacus,Euglenophyta,0,35
2,28,PZ,100,Merismopedia,Cyanobacteria,0,3
2,28,PZ,100,Chroococcus,Cyanobacteria,0,27
2,28,PZ,100,Chlamydomonas,Chlorophyta,0,10
2,28,PZ,100,Synechococcus,Cyanobacteria,0,1.5
2,28,PZ,100,Gymnodinium,Dinoflagelate,0,55
2,28,PZ,100,Mallomonas,Synurophyta,4,18
2,28,PZ,100,Merismopedia,Cyanobacteria,0,3
2,28,PZ,100,Paramecium,Ciliate,0,120
2,28,PZ,100,Fischerella,Cyanobacteria,0,80
2,28,PZ,100,Amoeboid ,Amoeboid,0,3
2,28,PZ,100,Eunotia,Diatom,0,150
2,28,PZ,100,Melosira,Diatom,1,40
2,28,PZ,100,Diatom3,Diatom,0,60
3,28,PZ,100,Gloeocystis,Chlorophyta,26,23
3,28,PZ,100,Microcystis,Cyanobacteria,0,3
3,28,PZ,100,Oscillatoria,Cyanobacteria,1,63
3,28,PZ,100,Chrysosphaerella,Cryptophyte,0,30
3,28,PZ,100,Chrysosphaerella,Cryptophyte,0,30
3,28,PZ,100,Anabaena,Cyanobacteria,0,30
3,28,PZ,100,Dinobryon,Cryptophyte,0,20
3,28,PZ,100,Coleosphaerium,Cyanobacteria,0,6
3,28,PZ,100,Fragilaria,Cryptophyte,0,40
3,28,PZ,100,Tabellaria,Diatom,0,50
3,28,PZ,100,Fragilaria,Cryptophyte,0,40
3,28,PZ,100,Euglenid,Euglenophyta,1,70
3,28,PZ,100,Arthrodesmus,Chlorophyta,0,30
3,28,PZ,100,Planktothrix,Cyanobacteria,0,100
3,28,PZ,100,Phacus,Euglenophyta,0,35
3,28,PZ,100,Merismopedia,Cyanobacteria,0,3
3,28,PZ,100,Chroococcus,Cyanobacteria,65,27
3,28,PZ,100,Chlamydomonas,Chlorophyta,0,10
3,28,PZ,100,Synechococcus,Cyanobacteria,1,1.5
3,28,PZ,100,Gymnodinium,Dinoflagelate,0,55
3,28,PZ,100,Mallomonas,Synurophyta,1,18
3,28,PZ,100,Merismopedia,Cyanobacteria,0,3
3,28,PZ,100,Paramecium,Ciliate,0,120
3,28,PZ,100,Fischerella,Cyanobacteria,0,80
3,28,PZ,100,Amoeboid ,Amoeboid,0,3
3,28,PZ,100,Eunotia,Diatom,0,150
3,28,PZ,100,Melosira,Diatom,0,40
3,28,PZ,100,Diatom3,Diatom,0,60
7,28,PZ,100,Gloeocystis,Chlorophyta,238,23
7,28,PZ,100,Microcystis,Cyanobacteria,0,3
7,28,PZ,100,Oscillatoria,Cyanobacteria,1,63
7,28,PZ,100,Chrysosphaerella,Cryptophyte,1,30
7,28,PZ,100,Chrysosphaerella,Cryptophyte,64,30
7,28,PZ,100,Anabaena,Cyanobacteria,1,30
7,28,PZ,100,Dinobryon,Cryptophyte,0,20
7,28,PZ,100,Coleosphaerium,Cyanobacteria,0,6
7,28,PZ,100,Fragilaria,Cryptophyte,1,40
7,28,PZ,100,Tabellaria,Diatom,0,50
7,28,PZ,100,Fragilaria,Cryptophyte,0,40
7,28,PZ,100,Euglenid,Euglenophyta,0,70
7,28,PZ,100,Arthrodesmus,Chlorophyta,0,30
7,28,PZ,100,Planktothrix,Cyanobacteria,0,100
7,28,PZ,100,Phacus,Euglenophyta,0,35
7,28,PZ,100,Merismopedia,Cyanobacteria,0,3
7,28,PZ,100,Chroococcus,Cyanobacteria,40,27
7,28,PZ,100,Chlamydomonas,Chlorophyta,0,10
7,28,PZ,100,Synechococcus,Cyanobacteria,1,1.5
7,28,PZ,100,Gymnodinium,Dinoflagelate,1,55
7,28,PZ,100,Mallomonas,Synurophyta,0,18
7,28,PZ,100,Merismopedia,Cyanobacteria,0,3
7,28,PZ,100,Paramecium,Ciliate,0,120
7,28,PZ,100,Fischerella,Cyanobacteria,0,80
7,28,PZ,100,Amoeboid ,Amoeboid,0,3
7,28,PZ,100,Eunotia,Diatom,0,150
7,28,PZ,100,Melosira,Diatom,0,40
7,28,PZ,100,Diatom3,Diatom,0,60
8,28,PZ,100,Gloeocystis,Chlorophyta,437,23
8,28,PZ,100,Microcystis,Cyanobacteria,0,3
8,28,PZ,100,Oscillatoria,Cyanobacteria,0,63
8,28,PZ,100,Chrysosphaerella,Cryptophyte,5,30
8,28,PZ,100,Chrysosphaerella,Cryptophyte,27,30
8,28,PZ,100,Anabaena,Cyanobacteria,1,30
8,28,PZ,100,Dinobryon,Cryptophyte,0,20
8,28,PZ,100,Coleosphaerium,Cyanobacteria,0,6
8,28,PZ,100,Fragilaria,Cryptophyte,1,40
8,28,PZ,100,Tabellaria,Diatom,0,50
8,28,PZ,100,Fragilaria,Cryptophyte,0,40
8,28,PZ,100,Euglenid,Euglenophyta,0,70
8,28,PZ,100,Arthrodesmus,Chlorophyta,0,30
8,28,PZ,100,Planktothrix,Cyanobacteria,0,100
8,28,PZ,100,Phacus,Euglenophyta,0,35
8,28,PZ,100,Merismopedia,Cyanobacteria,0,3
8,28,PZ,100,Chroococcus,Cyanobacteria,54,27
8,28,PZ,100,Chlamydomonas,Chlorophyta,0,10
8,28,PZ,100,Synechococcus,Cyanobacteria,0,1.5
8,28,PZ,100,Gymnodinium,Dinoflagelate,0,55
8,28,PZ,100,Mallomonas,Synurophyta,1,18
8,28,PZ,100,Merismopedia,Cyanobacteria,0,3
8,28,PZ,100,Paramecium,Ciliate,0,120
8,28,PZ,100,Fischerella,Cyanobacteria,0,80
8,28,PZ,100,Amoeboid ,Amoeboid,0,3
8,28,PZ,100,Eunotia,Diatom,0,150
8,28,PZ,100,Melosira,Diatom,0,40
8,28,PZ,100,Diatom3,Diatom,0,60
1,19,PZ,150,Gloeocystis,Chlorophyta,0,23
1,19,PZ,150,Microcystis,Cyanobacteria,0,3
1,19,PZ,150,Oscillatoria,Cyanobacteria,1,63
1,19,PZ,150,Chrysosphaerella,Cryptophyte,0,30
1,19,PZ,150,Chrysosphaerella,Cryptophyte,0,30
1,19,PZ,150,Anabaena,Cyanobacteria,0,30
1,19,PZ,150,Dinobryon,Cryptophyte,0,20
1,19,PZ,150,Coleosphaerium,Cyanobacteria,1,6
1,19,PZ,150,Fragilaria,Cryptophyte,0,40
1,19,PZ,150,Tabellaria,Diatom,0,50
1,19,PZ,150,Fragilaria,Cryptophyte,2,40
1,19,PZ,150,Euglenid,Euglenophyta,0,70
1,19,PZ,150,Arthrodesmus,Chlorophyta,0,30
1,19,PZ,150,Planktothrix,Cyanobacteria,0,100
1,19,PZ,150,Phacus,Euglenophyta,0,35
1,19,PZ,150,Merismopedia,Cyanobacteria,0,3
1,19,PZ,150,Chroococcus,Cyanobacteria,0,27
1,19,PZ,150,Chlamydomonas,Chlorophyta,0,10
1,19,PZ,150,Synechococcus,Cyanobacteria,0,1.5
1,19,PZ,150,Gymnodinium,Dinoflagelate,0,55
1,19,PZ,150,Mallomonas,Synurophyta,0,18
1,19,PZ,150,Merismopedia,Cyanobacteria,2,3
1,19,PZ,150,Paramecium,Ciliate,0,120
1,19,PZ,150,Fischerella,Cyanobacteria,0,80
1,19,PZ,150,Amoeboid ,Amoeboid,0,3
1,19,PZ,150,Eunotia,Diatom,0,150
1,19,PZ,150,Melosira,Diatom,0,40
1,19,PZ,150,Diatom3,Diatom,0,60
2,19,PZ,150,Gloeocystis,Chlorophyta,0,23
2,19,PZ,150,Microcystis,Cyanobacteria,1,3
2,19,PZ,150,Oscillatoria,Cyanobacteria,7,63
2,19,PZ,150,Chrysosphaerella,Cryptophyte,0,30
2,19,PZ,150,Chrysosphaerella,Cryptophyte,3,30
2,19,PZ,150,Anabaena,Cyanobacteria,0,30
2,19,PZ,150,Dinobryon,Cryptophyte,0,20
2,19,PZ,150,Coleosphaerium,Cyanobacteria,1,6
2,19,PZ,150,Fragilaria,Cryptophyte,1,40
2,19,PZ,150,Tabellaria,Diatom,0,50
2,19,PZ,150,Fragilaria,Cryptophyte,0,40
2,19,PZ,150,Euglenid,Euglenophyta,0,70
2,19,PZ,150,Arthrodesmus,Chlorophyta,0,30
2,19,PZ,150,Planktothrix,Cyanobacteria,0,100
2,19,PZ,150,Phacus,Euglenophyta,0,35
2,19,PZ,150,Merismopedia,Cyanobacteria,0,3
2,19,PZ,150,Chroococcus,Cyanobacteria,0,27
2,19,PZ,150,Chlamydomonas,Chlorophyta,0,10
2,19,PZ,150,Synechococcus,Cyanobacteria,0,1.5
2,19,PZ,150,Gymnodinium,Dinoflagelate,0,55
2,19,PZ,150,Mallomonas,Synurophyta,0,18
2,19,PZ,150,Merismopedia,Cyanobacteria,0,3
2,19,PZ,150,Paramecium,Ciliate,0,120
2,19,PZ,150,Fischerella,Cyanobacteria,53,80
2,19,PZ,150,Amoeboid ,Amoeboid,0,3
2,19,PZ,150,Eunotia,Diatom,0,150
2,19,PZ,150,Melosira,Diatom,0,40
2,19,PZ,150,Diatom3,Diatom,0,60
3,19,PZ,150,Gloeocystis,Chlorophyta,0,23
3,19,PZ,150,Microcystis,Cyanobacteria,0,3
3,19,PZ,150,Oscillatoria,Cyanobacteria,0,63
3,19,PZ,150,Chrysosphaerella,Cryptophyte,0,30
3,19,PZ,150,Chrysosphaerella,Cryptophyte,3,30
3,19,PZ,150,Anabaena,Cyanobacteria,0,30
3,19,PZ,150,Dinobryon,Cryptophyte,0,20
3,19,PZ,150,Coleosphaerium,Cyanobacteria,2,6
3,19,PZ,150,Fragilaria,Cryptophyte,0,40
3,19,PZ,150,Tabellaria,Diatom,0,50
3,19,PZ,150,Fragilaria,Cryptophyte,0,40
3,19,PZ,150,Euglenid,Euglenophyta,0,70
3,19,PZ,150,Arthrodesmus,Chlorophyta,0,30
3,19,PZ,150,Planktothrix,Cyanobacteria,0,100
3,19,PZ,150,Phacus,Euglenophyta,0,35
3,19,PZ,150,Merismopedia,Cyanobacteria,0,3
3,19,PZ,150,Chroococcus,Cyanobacteria,9,27
3,19,PZ,150,Chlamydomonas,Chlorophyta,0,10
3,19,PZ,150,Synechococcus,Cyanobacteria,0,1.5
3,19,PZ,150,Gymnodinium,Dinoflagelate,0,55
3,19,PZ,150,Mallomonas,Synurophyta,0,18
3,19,PZ,150,Merismopedia,Cyanobacteria,0,3
3,19,PZ,150,Paramecium,Ciliate,0,120
3,19,PZ,150,Fischerella,Cyanobacteria,0,80
3,19,PZ,150,Amoeboid ,Amoeboid,0,3
3,19,PZ,150,Eunotia,Diatom,0,150
3,19,PZ,150,Melosira,Diatom,0,40
3,19,PZ,150,Diatom3,Diatom,0,60
7,19,PZ,150,Gloeocystis,Chlorophyta,142,23
7,19,PZ,150,Microcystis,Cyanobacteria,0,3
7,19,PZ,150,Oscillatoria,Cyanobacteria,3,63
7,19,PZ,150,Chrysosphaerella,Cryptophyte,6,30
7,19,PZ,150,Chrysosphaerella,Cryptophyte,27,30
7,19,PZ,150,Anabaena,Cyanobacteria,0,30
7,19,PZ,150,Dinobryon,Cryptophyte,0,20
7,19,PZ,150,Coleosphaerium,Cyanobacteria,0,6
7,19,PZ,150,Fragilaria,Cryptophyte,5,40
7,19,PZ,150,Tabellaria,Diatom,0,50
7,19,PZ,150,Fragilaria,Cryptophyte,0,40
7,19,PZ,150,Euglenid,Euglenophyta,0,70
7,19,PZ,150,Arthrodesmus,Chlorophyta,0,30
7,19,PZ,150,Planktothrix,Cyanobacteria,0,100
7,19,PZ,150,Phacus,Euglenophyta,0,35
7,19,PZ,150,Merismopedia,Cyanobacteria,0,3
7,19,PZ,150,Chroococcus,Cyanobacteria,48,27
7,19,PZ,150,Chlamydomonas,Chlorophyta,0,10
7,19,PZ,150,Synechococcus,Cyanobacteria,0,1.5
7,19,PZ,150,Gymnodinium,Dinoflagelate,0,55
7,19,PZ,150,Mallomonas,Synurophyta,0,18
7,19,PZ,150,Merismopedia,Cyanobacteria,0,3
7,19,PZ,150,Paramecium,Ciliate,0,120
7,19,PZ,150,Fischerella,Cyanobacteria,0,80
7,19,PZ,150,Amoeboid ,Amoeboid,0,3
7,19,PZ,150,Eunotia,Diatom,0,150
7,19,PZ,150,Melosira,Diatom,0,40
7,19,PZ,150,Diatom3,Diatom,0,60
8,19,PZ,150,Gloeocystis,Chlorophyta,78,23
8,19,PZ,150,Microcystis,Cyanobacteria,0,3
8,19,PZ,150,Oscillatoria,Cyanobacteria,1,63
8,19,PZ,150,Chrysosphaerella,Cryptophyte,0,30
8,19,PZ,150,Chrysosphaerella,Cryptophyte,8,30
8,19,PZ,150,Anabaena,Cyanobacteria,6,30
8,19,PZ,150,Dinobryon,Cryptophyte,0,20
8,19,PZ,150,Coleosphaerium,Cyanobacteria,0,6
8,19,PZ,150,Fragilaria,Cryptophyte,16,40
8,19,PZ,150,Tabellaria,Diatom,0,50
8,19,PZ,150,Fragilaria,Cryptophyte,0,40
8,19,PZ,150,Euglenid,Euglenophyta,0,70
8,19,PZ,150,Arthrodesmus,Chlorophyta,0,30
8,19,PZ,150,Planktothrix,Cyanobacteria,0,100
8,19,PZ,150,Phacus,Euglenophyta,0,35
8,19,PZ,150,Merismopedia,Cyanobacteria,0,3
8,19,PZ,150,Chroococcus,Cyanobacteria,0,27
8,19,PZ,150,Chlamydomonas,Chlorophyta,0,10
8,19,PZ,150,Synechococcus,Cyanobacteria,0,1.5
8,19,PZ,150,Gymnodinium,Dinoflagelate,0,55
8,19,PZ,150,Mallomonas,Synurophyta,3,18
8,19,PZ,150,Merismopedia,Cyanobacteria,0,3
8,19,PZ,150,Paramecium,Ciliate,0,120
8,19,PZ,150,Fischerella,Cyanobacteria,0,80
8,19,PZ,150,Amoeboid ,Amoeboid,0,3
8,19,PZ,150,Eunotia,Diatom,0,150
8,19,PZ,150,Melosira,Diatom,0,40
8,19,PZ,150,Diatom3,Diatom,0,60
1,12,PZ,200,Gloeocystis,Chlorophyta,0,23
1,12,PZ,200,Microcystis,Cyanobacteria,0,3
1,12,PZ,200,Oscillatoria,Cyanobacteria,1,63
1,12,PZ,200,Chrysosphaerella,Cryptophyte,0,30
1,12,PZ,200,Chrysosphaerella,Cryptophyte,2,30
1,12,PZ,200,Anabaena,Cyanobacteria,0,30
1,12,PZ,200,Dinobryon,Cryptophyte,0,20
1,12,PZ,200,Coleosphaerium,Cyanobacteria,0,6
1,12,PZ,200,Fragilaria,Cryptophyte,0,40
1,12,PZ,200,Tabellaria,Diatom,0,50
1,12,PZ,200,Fragilaria,Cryptophyte,6,40
1,12,PZ,200,Euglenid,Euglenophyta,0,70
1,12,PZ,200,Arthrodesmus,Chlorophyta,0,30
1,12,PZ,200,Planktothrix,Cyanobacteria,0,100
1,12,PZ,200,Phacus,Euglenophyta,0,35
1,12,PZ,200,Merismopedia,Cyanobacteria,0,3
1,12,PZ,200,Chroococcus,Cyanobacteria,0,27
1,12,PZ,200,Chlamydomonas,Chlorophyta,0,10
1,12,PZ,200,Synechococcus,Cyanobacteria,0,1.5
1,12,PZ,200,Gymnodinium,Dinoflagelate,0,55
1,12,PZ,200,Mallomonas,Synurophyta,0,18
1,12,PZ,200,Merismopedia,Cyanobacteria,0,3
1,12,PZ,200,Paramecium,Ciliate,0,120
1,12,PZ,200,Fischerella,Cyanobacteria,0,80
1,12,PZ,200,Amoeboid ,Amoeboid,0,3
1,12,PZ,200,Eunotia,Diatom,0,150
1,12,PZ,200,Melosira,Diatom,0,40
1,12,PZ,200,Diatom3,Diatom,0,60
2,12,PZ,200,Gloeocystis,Chlorophyta,61,23
2,12,PZ,200,Microcystis,Cyanobacteria,0,3
2,12,PZ,200,Oscillatoria,Cyanobacteria,0,63
2,12,PZ,200,Chrysosphaerella,Cryptophyte,0,30
2,12,PZ,200,Chrysosphaerella,Cryptophyte,2,30
2,12,PZ,200,Anabaena,Cyanobacteria,0,30
2,12,PZ,200,Dinobryon,Cryptophyte,0,20
2,12,PZ,200,Coleosphaerium,Cyanobacteria,3,6
2,12,PZ,200,Fragilaria,Cryptophyte,0,40
2,12,PZ,200,Tabellaria,Diatom,0,50
2,12,PZ,200,Fragilaria,Cryptophyte,0,40
2,12,PZ,200,Euglenid,Euglenophyta,0,70
2,12,PZ,200,Arthrodesmus,Chlorophyta,0,30
2,12,PZ,200,Planktothrix,Cyanobacteria,0,100
2,12,PZ,200,Phacus,Euglenophyta,0,35
2,12,PZ,200,Merismopedia,Cyanobacteria,0,3
2,12,PZ,200,Chroococcus,Cyanobacteria,134,27
2,12,PZ,200,Chlamydomonas,Chlorophyta,0,10
2,12,PZ,200,Synechococcus,Cyanobacteria,0,1.5
2,12,PZ,200,Gymnodinium,Dinoflagelate,0,55
2,12,PZ,200,Mallomonas,Synurophyta,0,18
2,12,PZ,200,Merismopedia,Cyanobacteria,0,3
2,12,PZ,200,Paramecium,Ciliate,0,120
2,12,PZ,200,Fischerella,Cyanobacteria,0,80
2,12,PZ,200,Amoeboid ,Amoeboid,0,3
2,12,PZ,200,Eunotia,Diatom,0,150
2,12,PZ,200,Melosira,Diatom,0,40
