date,julian day ,tank,temp,treatment,species,stage,stage,sex,Skaltenteile,Verg,comments,size in cm
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,egg,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,egg,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,egg,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,egg,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,egg,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,egg,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,mature,,,8.0,6.0,,1.360
28/8/12,241,20,350,PP+Z,Daphnia,mature,,,5.6,6.0,,0.952
28/8/12,241,20,350,PP+Z,Daphnia,mature,,,8.2,6.0,,1.394
28/8/12,241,20,350,PP+Z,Daphnia,immature,,,4.6,6.0,,0.782
28/8/12,241,20,350,PP+Z,Daphnia,mature,,,8.2,6.0,,1.394
28/8/12,241,20,350,PP+Z,Daphnia,mature,,,7.3,6.0,,1.241
28/8/12,241,20,350,PP+Z,Daphnia,mature,,,6.2,6.0,,1.054
28/8/12,241,20,350,PP+Z,Daphnia,mature,,,8.0,6.0,,1.360
28/8/12,241,20,350,PP+Z,Daphnia,mature,,,8.0,6.0,,1.360
28/8/12,241,20,350,PP+Z,Daphnia,mature,,,6.2,6.0,,1.054
28/8/12,241,20,350,PP+Z,Daphnia,mature,,,6.1,6.0,,1.037
28/8/12,241,20,350,PP+Z,Daphnia,mature,,,7.6,6.0,,1.292
28/8/12,241,20,350,PP+Z,Daphnia,immature,,,3.5,6.0,,0.595
28/8/12,241,20,350,PP+Z,Daphnia,mature,,,10.2,6.0,,1.734
28/8/12,241,20,350,PP+Z,Daphnia,immature,,,4.1,6.0,,0.697
28/8/12,241,20,350,PP+Z,Nauplii,,,,,6.0,,0.000
24/7/12,206,21,50,PP+Z,cyclopoid,juvenile,,,1.6,6.0,,0.272
24/7/12,206,21,50,PP+Z,cyclopoid,,5B5S,,3.5,6.0,,0.595
24/7/12,206,21,50,PP+Z,cyclopoid,,5B5S,,3.2,6.0,,0.544
24/7/12,206,21,50,PP+Z,cyclopoid,adult,,female,3.9,6.0,w/ eggs,0.663
24/7/12,206,21,50,PP+Z,Daphnia,mature,,,5.8,6.0,,0.986
24/7/12,206,21,50,PP+Z,Daphnia,immature,,,5.5,6.0,,0.935
24/7/12,206,21,50,PP+Z,Daphnia,mature,,,8.0,6.0,,1.360
24/7/12,206,21,50,PP+Z,Daphnia,immature,,,3.0,6.0,,0.510
24/7/12,206,21,50,PP+Z,Daphnia,immature,,,3.2,6.0,,0.544
24/7/12,206,21,50,PP+Z,Daphnia,immature,,,3.0,6.0,,0.510
24/7/12,206,21,50,PP+Z,Daphnia,immature,,,3.8,6.0,,0.646
24/7/12,206,21,50,PP+Z,Daphnia,immature,,,3.7,6.0,,0.629
24/7/12,206,21,50,PP+Z,Daphnia,immature,,,3.0,6.0,,0.510
24/7/12,206,21,50,PP+Z,Daphnia,immature,,,4.1,6.0,,0.697
24/7/12,206,21,50,PP+Z,Daphnia,mature,,,6.6,6.0,,1.122
24/7/12,206,21,50,PP+Z,Daphnia,mature,,,6.6,6.0,,1.122
24/7/12,206,21,50,PP+Z,Daphnia,egg,,,,6.0,,0.000
24/7/12,206,21,50,PP+Z,Daphnia,egg,,,,6.0,,0.000
24/7/12,206,21,50,PP+Z,Daphnia,egg,,,,6.0,,0.000
24/7/12,206,21,50,PP+Z,Daphnia,immature,,,4.1,6.0,,0.697
31/7/12,213,21,50,PP+Z,cyclopoid,,4B3S,,2.2,6.0,,0.374
31/7/12,213,21,50,PP+Z,cyclopoid,,4B3S,,2.2,6.0,,0.374
31/7/12,213,21,50,PP+Z,cyclopoid,,4B3S,,2.2,6.0,,0.374
31/7/12,213,21,50,PP+Z,cyclopoid,,4B3S,,2.3,6.0,,0.391
31/7/12,213,21,50,PP+Z,cyclopoid,,4B3S,,2.1,6.0,,0.357
31/7/12,213,21,50,PP+Z,cyclopoid,,4B3S,,2.9,6.0,,0.493
31/7/12,213,21,50,PP+Z,Daphnia,mature,,,4.9,6.0,,0.833
31/7/12,213,21,50,PP+Z,Daphnia,immature,,,3.5,6.0,,0.595
31/7/12,213,21,50,PP+Z,Daphnia,mature,,,5.3,6.0,,0.901
31/7/12,213,21,50,PP+Z,Daphnia,immature,,,3.7,6.0,,0.629
31/7/12,213,21,50,PP+Z,Daphnia,mature,,,5.0,6.0,,0.850
31/7/12,213,21,50,PP+Z,Daphnia,immature,,,4.6,6.0,,0.782
31/7/12,213,21,50,PP+Z,Nauplii,,,,,6.0,,0.000
7/8/12,220,21,50,PP+Z,Bosmina,mature,,,9.0,6.0,,1.530
7/8/12,220,21,50,PP+Z,cyclopoid,,4B4S,,3.1,6.0,,0.527
7/8/12,220,21,50,PP+Z,cyclopoid,,4B5S,,3.2,6.0,,0.544
7/8/12,220,21,50,PP+Z,Daphnia,mature,,,5.5,6.0,,0.935
7/8/12,220,21,50,PP+Z,Daphnia,mature,,,5.8,6.0,,0.986
14/8/12,227,21,50,PP+Z,cyclopoid,,5B4S,,3.5,6.0,,0.595
14/8/12,227,21,50,PP+Z,cyclopoid,,5B4S,,3.4,6.0,,0.578
14/8/12,227,21,50,PP+Z,cyclopoid,,5B5S,,3.5,6.0,,0.595
14/8/12,227,21,50,PP+Z,cyclopoid,,4B4S,,3.0,6.0,,0.510
14/8/12,227,21,50,PP+Z,cyclopoid,,4B4S,,2.5,6.0,,0.425
14/8/12,227,21,50,PP+Z,Daphnia,mature,,,5.7,6.0,,0.969
21/8/12,234,21,50,PP+Z,calanoid,,5B4S,,7.8,6.0,,1.326
21/8/12,234,21,50,PP+Z,calanoid,juvenile,,,2.0,6.0,,0.340
21/8/12,234,21,50,PP+Z,cyclopoid,nauplii,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,cyclopoid,,4B3S,,2.9,6.0,,0.493
21/8/12,234,21,50,PP+Z,cyclopoid,,4B3S,,2.4,6.0,,0.408
21/8/12,234,21,50,PP+Z,cyclopoid,,4B4S,,4.1,6.0,,0.697
21/8/12,234,21,50,PP+Z,cyclopoid,,4B4S,,3.3,6.0,,0.561
21/8/12,234,21,50,PP+Z,cyclopoid,,5B4S,,7.8,6.0,,1.326
21/8/12,234,21,50,PP+Z,cyclopoid,,4B4S,,3.2,6.0,,0.544
21/8/12,234,21,50,PP+Z,cyclopoid,,4B4S,,3.1,6.0,,0.527
21/8/12,234,21,50,PP+Z,cyclopoid,,4B4S,,3.4,6.0,,0.578
21/8/12,234,21,50,PP+Z,cyclopoid,,4B3S,,2.8,6.0,,0.476
21/8/12,234,21,50,PP+Z,cyclopoid,,4B4S,male,3.1,6.0,,0.527
21/8/12,234,21,50,PP+Z,cyclopoid,,4B4S,,3.5,6.0,,0.595
21/8/12,234,21,50,PP+Z,cyclopoid,,4B4S,,3.3,6.0,,0.561
21/8/12,234,21,50,PP+Z,cyclopoid,,4B3S,,2.5,6.0,,0.425
21/8/12,234,21,50,PP+Z,cyclopoid,,4B4S,,3.2,6.0,,0.544
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
